# vx vy dx
8.716449394168370191e+01 9.365125826700712253e+01 1.663572973106121253e+03
6.894643240956581565e+01 7.507125613774714168e+01 1.033683494867405898e+03
7.972555758361318112e+01 9.584947300213067933e+01 1.551114462906489962e+03
7.584325432370633280e+01 9.305741054784611777e+01 1.431848058076762300e+03
8.189517972108764354e+01 7.276724129536216878e+01 1.200608509084845537e+03
8.902964265685146472e+01 8.010498566478987925e+01 1.429069641585612771e+03
7.279051786590903816e+01 9.607760220440761145e+01 1.433216921234481333e+03
8.802192338165403385e+01 7.320850785716991993e+01 1.303177824797744961e+03
7.627457626913752620e+01 7.475504949065754090e+01 1.175198736473611689e+03
9.546411966863830401e+01 8.995202437643085602e+01 1.764163400062656820e+03
7.125445041551979841e+01 7.587790207069568282e+01 1.096248738994730957e+03
9.235534331703846078e+01 7.154145467012234860e+01 1.336838919457589782e+03
5.455811860814661429e+01 1.012046040577463089e+02 1.120183493417367799e+03
1.079475439305448674e+02 7.166779450632213866e+01 1.563077650918977952e+03
6.993327789384770199e+01 6.448716530214854004e+01 9.033338032332911780e+02
8.260052617476975456e+01 7.754969726769959948e+01 1.309989820501275972e+03
6.781378632295451325e+01 7.767965855104529282e+01 1.058035471301085863e+03
9.452307499091594423e+01 8.298497975590998976e+01 1.607557984804579746e+03
8.818055341959940563e+01 7.583527044747624757e+01 1.353503110704886922e+03
5.490959656119449761e+01 9.951251013606119500e+01 1.109408863552143202e+03
9.134430346818960800e+01 7.048116018146463091e+01 1.311826462056908213e+03
7.975352424451760669e+01 6.666912101609075592e+01 1.081405022053825405e+03
5.192276745716696951e+01 1.063193522523983745e+02 1.125016297329040754e+03
7.305452559539384083e+01 1.026233468144459948e+02 1.537690587451867032e+03
6.139085487929494889e+01 7.637503712005948842e+01 9.502376011466481032e+02
7.470650586682491223e+01 5.441989855433294565e+01 8.282352937716196948e+02
6.812701179589885214e+01 8.745335805299882281e+01 1.210792685589691018e+03
7.920247603077785925e+01 8.399256748506557813e+01 1.340005698518869394e+03
8.411204413806881064e+01 5.215855215759906116e+01 8.980472214115570750e+02
6.242568278087012601e+01 6.985939834617548172e+01 8.767153820022735999e+02
6.922895263431409774e+01 6.877850021906641587e+01 9.710214301778287336e+02
8.398130956114158607e+01 8.768226559594013736e+01 1.498087532846257091e+03
7.399949004245836193e+01 8.604379913952735137e+01 1.299273861068424821e+03
8.781664189517620400e+01 9.517419817592632114e+01 1.713432952864248819e+03
8.498706413071028010e+01 8.363319060967448593e+01 1.456886787489650033e+03
7.705291059763644057e+01 7.883086854559800827e+01 1.234224661258679134e+03
9.810854830998943044e+01 6.663370696534562398e+01 1.319780579878035724e+03
1.000899217746252390e+02 9.296049187194942931e+01 1.901507102541281029e+03
5.234170435831122603e+01 9.916925888354933250e+01 1.071071338680286544e+03
6.767608235305172570e+01 7.315531445965810065e+01 1.015050690763581656e+03
9.020581717846401659e+01 6.471775160727213461e+01 1.182674062085669675e+03
8.573041511397440217e+01 7.341495440214701773e+01 1.271759523711083375e+03
8.544180867311173699e+01 8.931129192650396931e+01 1.572759703412942827e+03
7.043362137295721936e+01 7.564894215180179060e+01 1.083629195361027541e+03
7.367683173089420734e+01 6.538893239230357324e+01 9.884855722406672385e+02
8.429371526589727637e+01 8.517233710775872169e+01 1.485968513156787139e+03
6.529539432316278180e+01 7.853013746789633842e+01 1.053327634806716333e+03
8.857758929565028438e+01 7.986927889592317342e+01 1.455101086514599501e+03
7.710355002808792335e+01 7.977684356408002486e+01 1.264669616318529052e+03
6.233362305253277924e+01 7.794440802143390101e+01 9.831920666073492612e+02
8.779530679712785002e+01 7.795392473636675845e+01 1.398497940170951324e+03
6.016022106525407764e+01 8.208854666080549123e+01 1.014017463078907781e+03
9.068654680349960984e+01 7.610935595362154515e+01 1.439956110545251022e+03
5.765851234676115666e+01 7.024208313759351086e+01 8.142273965828171640e+02
7.951576118349461808e+01 6.190630325900280440e+01 9.839519514626447290e+02
6.761151035460650860e+01 7.780270749019359755e+01 1.067029275813057666e+03
4.988768898454551959e+01 8.428900070538480804e+01 8.449597822177912576e+02
1.036871462169543179e+02 6.354805084691015793e+01 1.338136175529131151e+03
5.421140817554896074e+01 8.617654129697925214e+01 9.456136383088201001e+02
7.456981360628539335e+01 6.919298973573380351e+01 1.047398614979630111e+03
8.385137879796216964e+01 1.032519320081198657e+02 1.758220840553947710e+03
7.862054024978554878e+01 6.540282815845976927e+01 1.042690250253590875e+03
1.052431697555210235e+02 7.903433504188203074e+01 1.683359448047988963e+03
1.106520464220998718e+02 9.191179984536196912e+01 2.070147269388773566e+03
5.382177271896904358e+01 7.909918347468190802e+01 8.792570787352157140e+02
9.229391438316869767e+01 6.733778761764742171e+01 1.258999134220560109e+03
6.396734172692962517e+01 9.819684442734541108e+01 1.289798146687198596e+03
8.062882470456695216e+01 8.538036511514516747e+01 1.413033192892580701e+03
9.150879619062041570e+01 7.908158330137632674e+01 1.483600510397650623e+03
9.901998175944893887e+01 1.005685926007275839e+02 2.018564489981611814e+03
9.135730743327607684e+01 6.260880487166895136e+01 1.164446558641652018e+03
5.878002895713100884e+01 8.836895463749493729e+01 1.050659092301259761e+03
9.699355003956246435e+01 8.128797195231661021e+01 1.608882784252692772e+03
7.467696274871862272e+01 6.522069951743820582e+01 1.000797813056683253e+03
6.689030310321740558e+01 7.492032225213894492e+01 1.029060905102055585e+03
6.046880718113813202e+01 6.531907477348858038e+01 7.926487034984997990e+02
6.839169955650736199e+01 7.638410897500357066e+01 1.067719389025404780e+03
1.053697559934193464e+02 8.486477964269971608e+01 1.816010927369108003e+03
7.813535991567817973e+01 7.737770020597437792e+01 1.208824657912651219e+03
8.920961804276475959e+01 8.174472500707523182e+01 1.481952223174675510e+03
8.765292395894036304e+01 7.636711802273987360e+01 1.358859261376928771e+03
8.295725001321849845e+01 7.996396360711766249e+01 1.348091203287294093e+03
7.156814337684360794e+01 2.859780498902735246e+01 4.097114799468123465e+02
6.019308486211193809e+01 7.133697471772994447e+01 8.747848855151546559e+02
9.419204161418124954e+01 7.831153997822703161e+01 1.503853997385939010e+03
7.957786738705564744e+01 6.806675305982467705e+01 1.113395382906000805e+03
8.504826398846873303e+01 7.025498571806649295e+01 1.218546666128448123e+03
6.359972824819475079e+01 8.227079188421794242e+01 1.074840274911426832e+03
1.228829052084542326e+02 8.879969629448403623e+01 2.215824499615683635e+03
9.149496313352864263e+01 6.893290502160957089e+01 1.280516062857155475e+03
7.471407808246318893e+01 7.729368883455771311e+01 1.190744056444831813e+03
7.630976884386689107e+01 7.313682711360377198e+01 1.126430156701617989e+03
8.055525111210975808e+01 1.120979301594805690e+02 1.840786220187211484e+03
6.596416450439816970e+01 7.981706660859590841e+01 1.076111235717094587e+03
1.008778524564146437e+02 7.099077138849925461e+01 1.457001921060728137e+03
7.036342783404937506e+01 5.521959181854455068e+01 7.899593608434043972e+02
7.192831342060347311e+01 7.950767265571700193e+01 1.172615949902023431e+03
9.892611970801691257e+01 6.140872412191863816e+01 1.237452496648958004e+03
9.261180496416919539e+01 5.143232726915819342e+01 9.670198891556551644e+02
9.781490593765849439e+01 6.528874956322492551e+01 1.318628489217589731e+03
8.026634518822265818e+01 7.886738861350545449e+01 1.300544325868150054e+03
1.010787501553417087e+02 8.336698078487545160e+01 1.711059071101241443e+03
9.729545481684746733e+01 8.711942670982421077e+01 1.728914609182978893e+03
8.836753623215425080e+01 8.561474335052800200e+01 1.543091670919928220e+03
8.595077847899521828e+01 8.087750183214254207e+01 1.415089148022174186e+03
5.952985586423609732e+01 5.478806283279331524e+01 6.729545146467294217e+02
7.393412627034268780e+01 8.258232192139008987e+01 1.251699012928173715e+03
7.898563931626389945e+01 9.329176242231629601e+01 1.517990825120128648e+03
6.580205342365991328e+01 8.826497278570990090e+01 1.187393516047142612e+03
8.385844672016658308e+01 7.008016174014227317e+01 1.208100894746023187e+03
7.363589782825492591e+01 5.477444167850852352e+01 8.297242876914089038e+02
8.825436770207524262e+01 8.212307773684500489e+01 1.470582679538121283e+03
8.461771304711416519e+01 7.080138553596846407e+01 1.226177708434310262e+03
5.377669620066554756e+01 1.049904500731226022e+02 1.147090786482098338e+03
8.102732266627333502e+01 6.724974592166820742e+01 1.094424579617062136e+03
9.445011820543653869e+01 8.281868899554048369e+01 1.613693126341218203e+03
7.246379489844832733e+01 7.674137604173142790e+01 1.118583286325935433e+03
6.475476981348388961e+01 6.497044552648809201e+01 8.464571898832311945e+02
7.677446670208054513e+01 8.974233601130056570e+01 1.386000502088297253e+03
3.302732123171085021e+01 9.195742229094850018e+01 6.400235181709049357e+02
6.723510572528196860e+01 8.502393810785321193e+01 1.163082248750450844e+03
9.210931781810211305e+01 9.333540221549827720e+01 1.752302564006791044e+03
7.456215199508896774e+01 7.422113680960545423e+01 1.130757534533077660e+03
9.976275612614084309e+01 6.993928624942799388e+01 1.415276391161195306e+03
9.482935929511182849e+01 7.313283259061854835e+01 1.433847643283412481e+03
7.306900495984166355e+01 9.869695572892639746e+01 1.461042883571464927e+03
9.858270933999202157e+01 7.489815355544051556e+01 1.510132842379351132e+03
1.042643886067059924e+02 1.039092842890713655e+02 2.203897569983337689e+03
8.083374983675098235e+01 7.291863066761855805e+01 1.191038653481504070e+03
9.828806104062213933e+01 7.976287507792645215e+01 1.595945504216443624e+03
8.622287466986388438e+01 8.915554110903872242e+01 1.565106361889124855e+03
7.822684831853261755e+01 7.786436964682175699e+01 1.256501134861355240e+03
8.299068094421441799e+01 9.057316981013153168e+01 1.526733482333740085e+03
9.795018084090312982e+01 9.345824013305444566e+01 1.874577397055852316e+03
1.024883719038407435e+02 5.853687747060673985e+01 1.216935730056627335e+03
6.847619058924135516e+01 9.517889537470158245e+01 1.332959988128370014e+03
9.485288358816882237e+01 8.046048047210899767e+01 1.557729496334372698e+03
8.063642725869121364e+01 6.085039196423774399e+01 1.022599292036511770e+03
7.128695982132998665e+01 7.166660018043752700e+01 1.025189671281935262e+03
7.975512674489773701e+01 6.508757510287590264e+01 1.058186240115939427e+03
8.833263418039038584e+01 8.648138444759612753e+01 1.560128472841044413e+03
8.192792007542145427e+01 9.061162870053475160e+01 1.506878413286300884e+03
7.496097144161728920e+01 7.576443999576135013e+01 1.139436586592718413e+03
6.930399521280666875e+01 6.775113883365919776e+01 9.465384302556326475e+02
9.958948494350730130e+01 7.810549963550020891e+01 1.590938987830900487e+03
7.166588674517599600e+01 5.883191431375968961e+01 8.476211116664505880e+02
8.264515873599572160e+01 7.418196254327068573e+01 1.236429736659970104e+03
6.599260528987382202e+01 6.587427550561785949e+01 8.891750877413740000e+02
6.066440090782671746e+01 3.031013358189824913e+01 3.604803669594440976e+02
7.578620746030981081e+01 6.375659400636973828e+01 9.904530577926523165e+02
7.263784328574013216e+01 6.898929522533522629e+01 1.035818504524260106e+03
6.147644672767700058e+01 6.586314259608884925e+01 8.175063753086010365e+02
7.276104658366358535e+01 9.719380580788811130e+01 1.427394449622461480e+03
6.611082058073795054e+01 1.074054770255624192e+02 1.440947601323936624e+03
6.381826829236752019e+01 7.613697615466372781e+01 9.992182885612852488e+02
7.266580543738369613e+01 6.914991813205463700e+01 1.036269871254806276e+03
7.768394388443320508e+01 6.293802931256195166e+01 9.758633654773367425e+02
6.499397849073832845e+01 6.076858799940544031e+01 8.024836728285275740e+02
1.020434465965046371e+02 7.231131204963639902e+01 1.507998033530937391e+03
8.611754388620536815e+01 9.679803101004495147e+01 1.683174789620626598e+03
1.233742373218890407e+02 6.806375059110287395e+01 1.714480056145452409e+03
8.454538971135545466e+01 8.139134746895953754e+01 1.407412807944619317e+03
1.007195311313290489e+02 1.243443850627423330e+02 2.554684343311855173e+03
8.067131905086399968e+01 7.043536573415354951e+01 1.175604324704524970e+03
7.535609954342503158e+01 6.131830076358242820e+01 9.273561864441415992e+02
9.386313143502580658e+01 7.829624538638779541e+01 1.507246161943215611e+03
8.096611099091389008e+01 6.844058277256789324e+01 1.135369726931528021e+03
9.172428959453088737e+01 7.368947341791151473e+01 1.375400340770645698e+03
9.499143449011978646e+01 7.256082534198502287e+01 1.392112739906512161e+03
5.008632378696141529e+01 7.526746928755677857e+01 7.752566222305233623e+02
6.985354465698677018e+01 1.023206865463428841e+02 1.458239590005594664e+03
8.880673497578744957e+01 8.655617215663735919e+01 1.568792916624721556e+03
8.192329845567799396e+01 6.780506395547899956e+01 1.135288283737217625e+03
8.563451986157328122e+01 8.692441286582946702e+01 1.517485619598481662e+03
6.591987624038466720e+01 7.637140147264284451e+01 1.023411485348441943e+03
7.573306108736070996e+01 6.757719499189049372e+01 1.045090280314351048e+03
9.331680588132036291e+01 6.493056883974450955e+01 1.229609334758037221e+03
9.079951249236412991e+01 7.708183763186478643e+01 1.425367359706115849e+03
9.555996017194499359e+01 5.009127914667857340e+01 9.732747123002288845e+02
5.819659875960380191e+01 6.586582422231624889e+01 7.681799575515311744e+02
9.050958409411674666e+01 7.206829751777901549e+01 1.332913825161657087e+03
9.408272228462294606e+01 9.600991717300570372e+01 1.844144945538538650e+03
9.182363503505639812e+01 8.382304247071566294e+01 1.575398045360996321e+03
6.105040257410477977e+01 7.013597374081558655e+01 8.584679320870091033e+02
9.059519852981098609e+01 7.624439386921230266e+01 1.402779729849103887e+03
9.931388816472210124e+01 9.682790933251936849e+01 1.953984591683060899e+03
8.135871409676418864e+01 6.167690274063866696e+01 1.025531561553319307e+03
9.112457646381508880e+01 8.336437683370260743e+01 1.552913615790836047e+03
7.962688582698325490e+01 1.183599511517282110e+02 1.929611468991593483e+03
9.510191740570873264e+01 6.416930904284609483e+01 1.250514575028859781e+03
7.035255462308620622e+01 1.037761331358521488e+02 1.492405052751774974e+03
6.884125503745713104e+01 8.627222138645288396e+01 1.204975930858782249e+03
7.493654810340564154e+01 6.967215747460602415e+01 1.070638656336738450e+03
5.305004979583904401e+01 7.712892941245740985e+01 8.221443213864079098e+02
8.469054560633701101e+01 9.433660302392641483e+01 1.630934297312320496e+03
5.586929215341362465e+01 8.591275491249760421e+01 9.566413009090713331e+02
8.648149563573315390e+01 8.416535807353592702e+01 1.481998467337937200e+03
7.561500263776501640e+01 9.441536123256285862e+01 1.454719745597294150e+03
7.834738389893010435e+01 7.999283897053349790e+01 1.277775874291396349e+03
7.042731840091180118e+01 1.015702504250036355e+02 1.443531313316489104e+03
7.763148558876675054e+01 6.302964984934045845e+01 9.940084420600346675e+02
6.860900192664693975e+01 6.550150004607483822e+01 9.122169695706901393e+02
9.428965538606723840e+01 5.778393220847600276e+01 1.093882126043411745e+03
1.047800094562563231e+02 8.916508831062053275e+01 1.915034551857278302e+03
8.141427630125467374e+01 8.783631266164071860e+01 1.458929906637764361e+03
9.773541669612909288e+01 9.629620862426298800e+01 1.919128213686204617e+03
9.648526765968337315e+01 9.108466205032559060e+01 1.787532523078975828e+03
1.058107955195530394e+02 9.105985946428759803e+01 1.966044095815768969e+03
1.038765995096039489e+02 1.031601545319445137e+02 2.184724892414169517e+03
8.440365646067650118e+01 5.255877004129697383e+01 8.849183053854050058e+02
8.465483963850223859e+01 1.028416767414659603e+02 1.775809506751700610e+03
6.978004296937004369e+01 9.151041403262691176e+01 1.288658834046135098e+03
